campaign_id,timestamp,repetition,scenario,severity,selected_decision,executed_decision,aggregation_mode,expected_decision,correct,confidence,confidence_margin,ce,ch,cc,cr,decision_latency_ms,recovery_success,recovery_attempted,operator_escalation,safety_status,safety_reason,action_execution_mode,recovery_verification_latency_ms,pre_availability,post_availability,availability_gain,cpu,memory,allocated_memory_mb,latency_ms,error_rate,dependency_available
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:22:00.125038+00:00,5,memory,150,Scale Out,Operator Review,multiplicative,Restart Service,0,0.5549674853993765,0.0009633812521462337,0.3793368055831236,0.35433680558312364,0.76,0.9285714285714286,0.2151280641555786,0,0,1,operator_escalation,confidence margin 0.001 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,10.28912037220824,150.0,4.479839390174287,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:22:20.364153+00:00,1,memory,200,Restart Service,Operator Review,multiplicative,Restart Service,1,0.6355734716657497,0.0035549357970990902,0.5949685459689349,0.5962264094767012,0.92,0.5,0.2789311110973358,0,0,1,operator_escalation,confidence margin 0.004 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,12.830187930226833,200.0,4.30624139052434,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:22:40.570678+00:00,2,memory,200,Restart Service,Operator Review,multiplicative,Restart Service,1,0.6355734716657497,0.0035549357970990902,0.5949685459689349,0.5962264094767012,0.92,0.5,0.21288730204105377,0,0,1,operator_escalation,confidence margin 0.004 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,12.830187930226833,200.0,4.1623058849044385,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:23:00.737063+00:00,3,memory,200,Restart Service,Operator Review,multiplicative,Restart Service,1,0.6355734716657497,0.0035549357970990902,0.5949685459689349,0.5962264094767012,0.92,0.5,0.2394542098045349,0,0,1,operator_escalation,confidence margin 0.004 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,12.830187930226833,200.0,4.095373573082108,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:23:20.945078+00:00,4,memory,200,Restart Service,Operator Review,multiplicative,Restart Service,1,0.6355725448451426,0.0035559889145072576,0.5949665610700458,0.5962249208025343,0.92,0.5,0.2922685816884041,0,0,1,operator_escalation,confidence margin 0.004 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,12.829989440337911,200.0,3.998363817170743,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:23:41.122646+00:00,5,memory,200,Restart Service,Operator Review,multiplicative,Restart Service,1,0.6355725448451426,0.0035559889145072576,0.5949665610700458,0.5962249208025343,0.92,0.5,0.24169869720935822,0,0,1,operator_escalation,confidence margin 0.004 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,12.829989440337911,200.0,3.8800565215448537,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:24:01.369073+00:00,1,memory,250,Restart Service,Operator Review,multiplicative,Restart Service,1,0.7078018935622087,0.0071588210594901724,0.7370419184180091,0.7402814388135068,0.92,0.5,0.23648515343666077,0,0,1,operator_escalation,confidence margin 0.007 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,15.370858508467578,250.0,3.9793376438319683,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:24:21.591835+00:00,2,memory,250,Restart Service,Operator Review,multiplicative,Restart Service,1,0.7078018935622087,0.0071588210594901724,0.7370419184180091,0.7402814388135068,0.92,0.5,0.3917878493666649,0,0,1,operator_escalation,confidence margin 0.007 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,15.370858508467578,250.0,4.060576592519435,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:24:41.959695+00:00,3,memory,250,Restart Service,Operator Review,multiplicative,Restart Service,1,0.7078018935622087,0.0071588210594901724,0.7370419184180091,0.7402814388135068,0.92,0.5,0.26803556829690933,0,0,1,operator_escalation,confidence margin 0.007 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,15.370858508467578,250.0,4.1019789508131685,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:25:02.219554+00:00,4,memory,250,Restart Service,Operator Review,multiplicative,Restart Service,1,0.7078018935622087,0.0071588210594901724,0.7370419184180091,0.7402814388135068,0.92,0.5,0.30019693076610565,0,0,1,operator_escalation,confidence margin 0.007 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,15.370858508467578,250.0,4.011881046119283,0.0,1.0
