timestamp,scenario,severity,reference_policy_version,reference_policy_sha256,expected_decision,cpu,memory,allocated_memory_mb,latency_ms,error_rate,dependency_available,selected_decision,executed_decision,aggregation_mode,ce,ch,cc,cr,confidence,confidence_margin,correct,decision_latency_ms,recovery_success,recovery_attempted,operator_escalation,safety_status,safety_reason,action_execution_mode,recovery_verification_latency_ms,verification_attempts,pre_availability,post_availability,availability_gain,explanation
2026-09-05T10:30:19.687614+00:00,Application Latency,500.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,0.0,2.6745,0.0,389.4762,0.0,1.0,Do Nothing,Operator Review,multiplicative,0.793231,0.793231,0.25,0.5,0.529575,0.087895,1,0.312991,0,0,1,operator_escalation,confidence 0.530 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,0,1.0,1.0,0.0,"Do Nothing was selected with confidence 0.530. Observed latency reached 389.48 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Rollback was 0.088."
2026-09-05T10:30:43.028652+00:00,Application Latency,500.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,0.0,2.6745,0.0,387.7167,0.0,1.0,Do Nothing,Operator Review,multiplicative,0.794488,0.794488,0.25,0.5,0.529994,0.089074,1,1.498204,0,0,1,operator_escalation,confidence 0.530 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,0,1.0,1.0,0.0,"Do Nothing was selected with confidence 0.530. Observed latency reached 387.72 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Rollback was 0.089."
2026-09-05T10:31:06.334714+00:00,Application Latency,500.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,1.0,2.6745,0.0,391.0133,0.0,1.0,Do Nothing,Operator Review,multiplicative,0.792133,0.792133,0.25,0.5,0.529208,0.086865,1,0.276219,0,0,1,operator_escalation,confidence 0.529 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,0,1.0,1.0,0.0,"Do Nothing was selected with confidence 0.529. Observed latency reached 391.01 ms, while CPU usage was 1.00% and dependency availability was 1.00. The confidence margin over Rollback was 0.087."
2026-09-05T10:31:32.810630+00:00,Application Latency,700.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,0.0,2.6745,0.0,412.0845,0.0,1.0,Do Nothing,Operator Review,multiplicative,0.777083,0.777083,0.25,0.5,0.524157,0.072826,0,0.333455,0,0,1,operator_escalation,confidence 0.524 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,0,1.0,1.0,0.0,"Do Nothing was selected with confidence 0.524. Observed latency reached 412.08 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Rollback was 0.073."
2026-09-05T10:31:59.275805+00:00,Application Latency,700.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,0.0,2.6745,0.0,462.7332,0.0,1.0,Do Nothing,Operator Review,multiplicative,0.740905,0.740905,0.25,0.5,0.51181,0.039586,0,0.298197,0,0,1,operator_escalation,confidence 0.512 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,0,1.0,1.0,0.0,"Do Nothing was selected with confidence 0.512. Observed latency reached 462.73 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Rollback was 0.040."
2026-09-05T10:32:25.747287+00:00,Application Latency,700.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,1.0,2.6745,0.0,497.1846,0.0,1.0,Do Nothing,Operator Review,multiplicative,0.716297,0.716297,0.25,0.5,0.503239,0.017325,0,0.281001,0,0,1,operator_escalation,confidence 0.503 is below the autonomous threshold 0.550; confidence margin 0.017 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,0,1.0,1.0,0.0,"Do Nothing was selected with confidence 0.503. Observed latency reached 497.18 ms, while CPU usage was 1.00% and dependency availability was 1.00. The confidence margin over Rollback was 0.017."
2026-09-05T10:32:52.215711+00:00,Application Latency,700.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,0.0,2.6745,0.0,499.5881,0.0,1.0,Do Nothing,Operator Review,multiplicative,0.71458,0.71458,0.25,0.5,0.502635,0.015781,0,0.487168,0,0,1,operator_escalation,confidence 0.503 is below the autonomous threshold 0.550; confidence margin 0.016 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,0,1.0,1.0,0.0,"Do Nothing was selected with confidence 0.503. Observed latency reached 499.59 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Rollback was 0.016."
2026-09-05T10:33:18.711603+00:00,Application Latency,700.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,0.0,2.6745,0.0,494.7607,0.0,1.0,Do Nothing,Operator Review,multiplicative,0.718028,0.718028,0.25,0.5,0.503846,0.018883,0,0.248252,0,0,1,operator_escalation,confidence 0.504 is below the autonomous threshold 0.550; confidence margin 0.019 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,0,1.0,1.0,0.0,"Do Nothing was selected with confidence 0.504. Observed latency reached 494.76 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Rollback was 0.019."
2026-09-05T10:33:46.753916+00:00,Application Latency,900.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,0.0,2.6745,0.0,515.3021,0.0,1.0,Do Nothing,Operator Review,multiplicative,0.703356,0.703356,0.25,0.5,0.498672,0.005714,0,0.360403,0,0,1,operator_escalation,confidence 0.499 is below the autonomous threshold 0.550; confidence margin 0.006 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,0,1.0,1.0,0.0,"Do Nothing was selected with confidence 0.499. Observed latency reached 515.30 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Rollback was 0.006."
2026-09-05T10:34:14.778057+00:00,Application Latency,900.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,1.0,2.6745,0.0,561.5962,0.0,1.0,Rollback,Operator Review,multiplicative,0.397284,0.363769,0.94,0.5,0.510512,0.023703,1,0.30492,0,0,1,operator_escalation,confidence 0.511 is below the autonomous threshold 0.550; confidence margin 0.024 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,0,1.0,1.0,0.0,"Rollback was selected with confidence 0.511. Observed latency reached 561.60 ms, while CPU usage was 1.00% and dependency availability was 1.00. The confidence margin over Do Nothing was 0.024."
2026-09-05T10:34:42.825891+00:00,Application Latency,900.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,0.0,2.6745,0.0,586.7607,0.0,1.0,Rollback,Operator Review,multiplicative,0.410765,0.378149,0.94,0.5,0.519803,0.039565,1,0.260719,0,0,1,operator_escalation,confidence 0.520 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,0,1.0,1.0,0.0,"Rollback was selected with confidence 0.520. Observed latency reached 586.76 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Do Nothing was 0.040."
2026-09-05T10:35:10.918951+00:00,Application Latency,900.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,0.0,2.6745,0.0,586.6998,0.0,1.0,Rollback,Operator Review,multiplicative,0.410732,0.378114,0.94,0.5,0.51978,0.039527,1,0.448843,0,0,1,operator_escalation,confidence 0.520 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,0,1.0,1.0,0.0,"Rollback was selected with confidence 0.520. Observed latency reached 586.70 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Do Nothing was 0.040."
2026-09-05T10:35:38.964652+00:00,Application Latency,900.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,0.0,2.6745,0.0,587.2393,0.0,1.0,Rollback,Operator Review,multiplicative,0.411021,0.378422,0.94,0.5,0.519978,0.039866,1,0.296898,0,0,1,operator_escalation,confidence 0.520 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,0,1.0,1.0,0.0,"Rollback was selected with confidence 0.520. Observed latency reached 587.24 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Do Nothing was 0.040."
2026-09-05T10:36:07.559960+00:00,Application Latency,1200.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,0.0,2.6745,0.0,636.1737,0.0,1.0,Rollback,Operator Review,multiplicative,0.437236,0.406385,0.94,0.5,0.537573,0.070509,1,0.24238,0,0,1,operator_escalation,confidence 0.538 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,0,1.0,1.0,0.0,"Rollback was selected with confidence 0.538. Observed latency reached 636.17 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Do Nothing was 0.071."
2026-09-05T10:36:36.151865+00:00,Application Latency,1200.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,0.0,2.6745,0.0,696.4948,0.0,1.0,Rollback,Rollback,multiplicative,0.469551,0.440854,0.94,0.5,0.558494,0.108033,1,0.406793,1,1,0,autonomous,,prototype_fault_reset,1039.7984,3,1.0,1.0,0.0,"Rollback was selected with confidence 0.558. Observed latency reached 696.49 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Do Nothing was 0.108."
2026-09-05T10:37:04.755107+00:00,Application Latency,1200.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,0.0,2.6745,0.0,434.0321,0.0,1.0,Do Nothing,Operator Review,multiplicative,0.761406,0.761406,0.25,0.5,0.518842,0.024,0,0.391372,0,0,1,operator_escalation,confidence 0.519 is below the autonomous threshold 0.550; confidence margin 0.024 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,0,1.0,1.0,0.0,"Do Nothing was selected with confidence 0.519. Observed latency reached 434.03 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Rollback was 0.024."
2026-09-05T10:37:33.349804+00:00,Application Latency,1200.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,0.0,2.6745,0.0,434.0313,0.0,1.0,Do Nothing,Operator Review,multiplicative,0.761406,0.761406,0.25,0.5,0.518843,0.024001,0,1.07953,0,0,1,operator_escalation,confidence 0.519 is below the autonomous threshold 0.550; confidence margin 0.024 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,0,1.0,1.0,0.0,"Do Nothing was selected with confidence 0.519. Observed latency reached 434.03 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Rollback was 0.024."
2026-09-05T10:38:01.938758+00:00,Application Latency,1200.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,0.0,2.6745,0.0,708.113,0.0,1.0,Rollback,Rollback,multiplicative,0.475775,0.447493,0.94,0.666667,0.604374,0.157181,1,0.269704,1,1,0,autonomous,,prototype_fault_reset,1039.1902,3,1.0,1.0,0.0,"Rollback was selected with confidence 0.604. Observed latency reached 708.11 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Do Nothing was 0.157."
2026-09-05T10:38:24.993236+00:00,Application Error Injection,0.1,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,0.0,2.6745,0.0,161.9298,6.0,1.0,Do Nothing,Operator Review,multiplicative,0.85,0.85,0.2,0.5,0.518453,0.065012,1,0.384945,0,0,1,operator_escalation,confidence 0.518 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,0,0.925,0.766667,-0.158333,"Do Nothing was selected with confidence 0.518. The observed error rate was 6.00% with latency of 161.93 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Rollback was 0.065."
2026-09-05T10:38:48.030786+00:00,Application Error Injection,0.1,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,0.0,2.6745,0.0,42.2621,10.0,1.0,Rollback,Operator Review,multiplicative,0.3375,0.3,0.95,0.75,0.518257,0.031255,0,0.276241,0,0,1,operator_escalation,confidence 0.518 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,0,0.9125,0.866667,-0.045833,"Rollback was selected with confidence 0.518. The observed error rate was 10.00% with latency of 42.26 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Do Nothing was 0.031."
2026-09-05T10:39:11.078138+00:00,Application Error Injection,0.1,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,1.0,2.6745,0.0,3.8494,10.0,1.0,Rollback,Operator Review,multiplicative,0.3375,0.3,0.95,0.75,0.518257,0.031255,0,0.289433,0,0,1,operator_escalation,confidence 0.518 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,0,0.8875,0.833333,-0.054167,"Rollback was selected with confidence 0.518. The observed error rate was 10.00% with latency of 3.85 ms. CPU usage was 1.00%, and dependency availability was 1.00. The confidence margin over Do Nothing was 0.031."
2026-09-05T10:39:34.116993+00:00,Application Error Injection,0.1,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,0.0,2.6745,0.0,3.8486,12.0,1.0,Rollback,Operator Review,multiplicative,0.375,0.34,0.95,0.75,0.549002,0.078513,0,0.321086,0,0,1,operator_escalation,confidence 0.549 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,0,0.8625,0.933333,0.070833,"Rollback was selected with confidence 0.549. The observed error rate was 12.00% with latency of 3.85 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Do Nothing was 0.079."
2026-09-05T10:39:57.159715+00:00,Application Error Injection,0.1,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,0.0,2.6745,0.0,3.7995,7.0,1.0,Do Nothing,Operator Review,multiplicative,0.825,0.825,0.2,0.5,0.510772,0.042474,1,0.368167,0,0,1,operator_escalation,confidence 0.511 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,0,0.925,0.966667,0.041667,"Do Nothing was selected with confidence 0.511. The observed error rate was 7.00% with latency of 3.80 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Rollback was 0.042."
2026-09-05T10:40:21.282427+00:00,Application Error Injection,0.2,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,0.0,2.6745,0.0,4.1051,18.0,1.0,Rollback,Rollback,multiplicative,0.4875,0.46,0.95,0.75,0.632236,0.202957,1,0.496993,1,1,0,autonomous,,prototype_fault_reset,1055.4945,3,0.775,1.0,0.225,"Rollback was selected with confidence 0.632. The observed error rate was 18.00% with latency of 4.11 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.203."
2026-09-05T10:40:45.362177+00:00,Application Error Injection,0.2,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,0.0,2.6745,0.0,4.1463,16.0,1.0,Rollback,Rollback,multiplicative,0.45,0.42,0.95,0.8,0.615629,0.180041,1,0.345412,1,1,0,autonomous,,prototype_fault_reset,1040.6306,3,0.8,1.0,0.2,"Rollback was selected with confidence 0.616. The observed error rate was 16.00% with latency of 4.15 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Do Nothing was 0.180."
2026-09-05T10:41:09.447872+00:00,Application Error Injection,0.2,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,0.0,2.6745,0.0,3.7643,18.0,1.0,Rollback,Rollback,multiplicative,0.4875,0.46,0.95,0.833333,0.649111,0.219832,1,0.290978,1,1,0,autonomous,,prototype_fault_reset,1039.363,3,0.775,1.0,0.225,"Rollback was selected with confidence 0.649. The observed error rate was 18.00% with latency of 3.76 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.220."
2026-09-05T10:41:33.519237+00:00,Application Error Injection,0.2,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,0.0,2.6747,0.0,3.3383,11.0,1.0,Rollback,Rollback,multiplicative,0.35625,0.32,0.95,0.857143,0.551976,0.07316,1,0.291499,1,1,0,autonomous,,prototype_fault_reset,1037.1095,3,0.8625,1.0,0.1375,"Rollback was selected with confidence 0.552. The observed error rate was 11.00% with latency of 3.34 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Do Nothing was 0.073."
2026-09-05T10:41:57.598924+00:00,Application Error Injection,0.2,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,0.0,2.6747,0.0,3.2947,17.0,1.0,Rollback,Rollback,multiplicative,0.46875,0.44,0.95,0.875,0.643475,0.217058,1,0.284944,1,1,0,autonomous,,prototype_fault_reset,1037.997,3,0.7875,1.0,0.2125,"Rollback was selected with confidence 0.643. The observed error rate was 17.00% with latency of 3.29 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Do Nothing was 0.217."
2026-09-05T10:42:21.687848+00:00,Application Error Injection,0.3,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,0.0,2.6747,0.0,3.0626,28.0,1.0,Rollback,Rollback,multiplicative,0.675,0.66,0.95,0.888889,0.783168,0.247763,1,0.474417,1,1,0,autonomous,,prototype_fault_reset,1043.4617,3,0.65,1.0,0.35,"Rollback was selected with confidence 0.783. The observed error rate was 28.00% with latency of 3.06 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.248."
2026-09-05T10:42:45.765887+00:00,Application Error Injection,0.3,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,0.0,2.6747,0.0,2.867,34.0,1.0,Rollback,Rollback,multiplicative,0.7875,0.78,0.95,0.9,0.851291,0.261303,1,0.255425,1,1,0,autonomous,,prototype_fault_reset,1045.3253,3,0.575,1.0,0.425,"Rollback was selected with confidence 0.851. The observed error rate was 34.00% with latency of 2.87 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.261."
2026-09-05T10:43:09.836739+00:00,Application Error Injection,0.3,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,0.0,2.6747,0.0,2.7157,33.0,1.0,Rollback,Rollback,multiplicative,0.76875,0.76,0.95,0.909091,0.842815,0.261569,1,0.395688,1,1,0,autonomous,,prototype_fault_reset,1037.6057,3,0.5875,1.0,0.4125,"Rollback was selected with confidence 0.843. The observed error rate was 33.00% with latency of 2.72 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.262."
2026-09-05T10:43:33.917714+00:00,Application Error Injection,0.3,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,1.0,2.6747,0.0,2.6508,30.0,1.0,Rollback,Rollback,multiplicative,0.7125,0.7,0.95,0.916667,0.81181,0.257614,1,0.272793,1,1,0,autonomous,,prototype_fault_reset,1037.5117,3,0.625,1.0,0.375,"Rollback was selected with confidence 0.812. The observed error rate was 30.00% with latency of 2.65 ms. CPU usage was 1.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.258."
2026-09-05T10:43:58.003845+00:00,Application Error Injection,0.3,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,0.0,2.6747,0.0,2.6438,23.0,1.0,Rollback,Rollback,multiplicative,0.58125,0.56,0.95,0.923077,0.730934,0.245682,1,0.276598,1,1,0,autonomous,,prototype_fault_reset,1048.293,3,0.7125,1.0,0.2875,"Rollback was selected with confidence 0.731. The observed error rate was 23.00% with latency of 2.64 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.246."
2026-09-05T10:44:22.072880+00:00,Application Error Injection,0.35,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,0.0,2.6747,0.0,2.7789,31.0,1.0,Rollback,Rollback,multiplicative,0.73125,0.72,0.95,0.928571,0.825533,0.262175,1,0.266877,1,1,0,autonomous,,prototype_fault_reset,1036.0847,3,0.6125,1.0,0.3875,"Rollback was selected with confidence 0.826. The observed error rate was 31.00% with latency of 2.78 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.262."
2026-09-05T10:44:46.152834+00:00,Application Error Injection,0.35,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,0.0,2.6747,0.0,2.7639,27.0,1.0,Rollback,Rollback,multiplicative,0.65625,0.64,0.95,0.933333,0.781182,0.255425,1,0.452822,1,1,0,autonomous,,prototype_fault_reset,1037.0725,3,0.6625,1.0,0.3375,"Rollback was selected with confidence 0.781. The observed error rate was 27.00% with latency of 2.76 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.255."
2026-09-05T10:45:10.250978+00:00,Application Error Injection,0.35,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,0.0,2.6747,0.0,2.8964,24.0,1.0,Rollback,Rollback,multiplicative,0.6,0.58,0.95,0.9375,0.746137,0.250448,1,0.695384,1,1,0,autonomous,,prototype_fault_reset,1055.5945,3,0.7,1.0,0.3,"Rollback was selected with confidence 0.746. The observed error rate was 24.00% with latency of 2.90 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.250."
2026-09-05T10:45:34.333980+00:00,Application Error Injection,0.35,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,0.0,2.6747,0.0,3.0613,28.0,1.0,Rollback,Rollback,multiplicative,0.675,0.66,0.95,0.941176,0.794439,0.259034,1,0.306542,1,1,0,autonomous,,prototype_fault_reset,1036.932,3,0.65,1.0,0.35,"Rollback was selected with confidence 0.794. The observed error rate was 28.00% with latency of 3.06 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.259."
2026-09-05T10:45:58.411731+00:00,Application Error Injection,0.35,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,0.0,2.6747,0.0,3.0132,23.0,1.0,Rollback,Rollback,multiplicative,0.58125,0.56,0.95,0.944444,0.735128,0.249876,1,0.307321,1,1,0,autonomous,,prototype_fault_reset,1039.5023,3,0.7125,1.0,0.2875,"Rollback was selected with confidence 0.735. The observed error rate was 23.00% with latency of 3.01 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.250."
2026-09-05T10:46:22.490188+00:00,Application Error Injection,0.4,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,0.0,2.6747,0.0,2.9169,32.0,1.0,Rollback,Rollback,multiplicative,0.75,0.74,0.95,0.947368,0.840686,0.268314,1,0.471964,1,1,0,autonomous,,prototype_fault_reset,1037.2506,3,0.6,1.0,0.4,"Rollback was selected with confidence 0.841. The observed error rate was 32.00% with latency of 2.92 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.268."
2026-09-05T10:46:46.576186+00:00,Application Error Injection,0.4,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,0.0,2.6747,0.0,2.8796,31.0,1.0,Rollback,Rollback,multiplicative,0.73125,0.72,0.95,0.95,0.830255,0.266897,1,0.291987,1,1,0,autonomous,,prototype_fault_reset,1043.7016,3,0.6125,1.0,0.3875,"Rollback was selected with confidence 0.830. The observed error rate was 31.00% with latency of 2.88 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.267."
2026-09-05T10:47:10.659772+00:00,Application Error Injection,0.4,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,1.0,2.6747,0.0,2.8561,37.0,1.0,Rollback,Rollback,multiplicative,0.84375,0.84,0.95,0.952381,0.894864,0.279398,1,0.386741,1,1,0,autonomous,,prototype_fault_reset,1043.1694,3,0.5375,1.0,0.4625,"Rollback was selected with confidence 0.895. The observed error rate was 37.00% with latency of 2.86 ms. CPU usage was 1.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.279."
2026-09-05T10:47:34.740995+00:00,Application Error Injection,0.4,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,0.0,2.6747,0.0,2.8399,33.0,1.0,Rollback,Rollback,multiplicative,0.76875,0.76,0.95,0.954545,0.853159,0.271912,1,0.276568,1,1,0,autonomous,,prototype_fault_reset,1036.5444,3,0.5875,1.0,0.4125,"Rollback was selected with confidence 0.853. The observed error rate was 33.00% with latency of 2.84 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.272."
2026-09-05T10:47:58.827828+00:00,Application Error Injection,0.4,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Rollback,0.0,2.6747,0.0,2.8259,28.0,1.0,Rollback,Rollback,multiplicative,0.675,0.66,0.95,0.956522,0.797658,0.262253,1,0.60145,1,1,0,autonomous,,prototype_fault_reset,1047.4787,3,0.65,1.0,0.35,"Rollback was selected with confidence 0.798. The observed error rate was 28.00% with latency of 2.83 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.262."
2026-09-05T10:48:21.877376+00:00,Service Dependency Failure,1.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Restart Dependency,0.0,2.6747,0.0,2.4084,60.0,0.0,Restart Dependency,Operator Review,multiplicative,0.9,1.0,0.94,0.5,0.806464,0.006513,1,0.305596,0,0,1,operator_escalation,confidence margin 0.007 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,0,0.0,0.0,0.0,"Restart Dependency was selected with confidence 0.806. Dependency availability was 0.00, error rate was 60.00%, and latency was 2.41 ms. The confidence margin over Circuit Breaker was 0.007."
2026-09-05T10:48:44.914105+00:00,Service Dependency Failure,1.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Restart Dependency,1.0,2.6748,0.0,1.5738,88.0,0.0,Restart Dependency,Operator Review,multiplicative,0.9,1.0,0.94,0.5,0.806464,0.006513,1,0.423886,0,0,1,operator_escalation,confidence margin 0.007 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,0,0.0,0.0,0.0,"Restart Dependency was selected with confidence 0.806. Dependency availability was 0.00, error rate was 88.00%, and latency was 1.57 ms. The confidence margin over Circuit Breaker was 0.007."
