timestamp,scenario,cpu,memory,allocated_memory_mb,latency_ms,error_rate,dependency_available,selected_decision,ce,ch,cc,cr,confidence,confidence_margin,correct,decision_latency_ms,recovery_success,mttr_ms,verification_attempts,pre_availability,post_availability,availability_gain,explanation
2026-07-16T21:08:29.539192+00:00,Service Dependency Failure,0.0,2.1032,0.0,0.7802,83.3333,0.0,Restart Dependency,0.9,1.0,0.94,0.9,0.934121,0.015364,1,0.047501,1,10.1075,1,0.0,1.0,1.0,"Restart Dependency was selected with confidence 0.934. Dependency availability was 0.00, error rate was 83.33%, and latency was 0.78 ms. The confidence margin over Circuit Breaker was 0.015."
2026-07-16T21:09:08.321273+00:00,Service Dependency Failure,0.0,2.1042,0.0,1.1772,62.0,0.0,Restart Dependency,0.9,1.0,0.94,0.9,0.934121,0.015364,1,0.063619,1,20.2163,1,0.0,1.0,1.0,"Restart Dependency was selected with confidence 0.934. Dependency availability was 0.00, error rate was 62.00%, and latency was 1.18 ms. The confidence margin over Circuit Breaker was 0.015."
2026-07-16T21:15:32.898229+00:00,Service Dependency Failure,0.0,2.1002,0.0,0.8248,62.0,0.0,Restart Dependency,0.9,1.0,0.94,0.9,0.934121,0.015364,1,0.049347,1,11.3943,1,0.0,1.0,1.0,"Restart Dependency was selected with confidence 0.934. Dependency availability was 0.00, error rate was 62.00%, and latency was 0.82 ms. The confidence margin over Circuit Breaker was 0.015."
2026-07-16T21:26:38.129617+00:00,Application Latency,0.0,2.1006,0.0,604.6916,0.0,1.0,Rollback,0.420371,0.388395,0.94,0.91,0.61132,0.168889,1,0.044531,1,17.8448,1,1.0,1.0,0.0,"Rollback was selected with confidence 0.611. Observed latency reached 604.69 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Restart Service was 0.169."
2026-07-16T21:29:04.578247+00:00,Application Latency,1.0,2.1014,0.0,604.6998,0.0,1.0,Rollback,0.420375,0.3884,0.94,0.91,0.611324,0.168889,1,0.054673,1,10.6213,1,1.0,1.0,0.0,"Rollback was selected with confidence 0.611. Observed latency reached 604.70 ms, while CPU usage was 1.00% and dependency availability was 1.00. The confidence margin over Restart Service was 0.169."
2026-07-16T21:38:30.205816+00:00,Application Error Injection,0.0,2.1048,0.0,2.5946,29.0,1.0,Rollback,0.69375,0.68,0.95,0.92,0.80132,0.170187,1,0.047933,1,10.341,1,0.6375,1.0,0.3625,"Rollback was selected with confidence 0.801. The observed error rate was 29.00% with latency of 2.59 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.170."
2026-07-16T21:41:28.900432+00:00,Application Error Injection,0.0,2.0907,0.0,2.67,26.0,1.0,Rollback,0.6375,0.62,0.95,0.92,0.766648,0.169051,1,0.039149,1,10.7761,1,0.675,1.0,0.325,"Rollback was selected with confidence 0.767. The observed error rate was 26.00% with latency of 2.67 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.169."
2026-07-16T21:41:57.278250+00:00,Application Error Injection,0.0,2.0907,0.0,2.7753,30.0,1.0,Rollback,0.7125,0.7,0.95,0.92,0.812547,0.170626,1,0.036961,1,9.6997,1,0.625,1.0,0.375,"Rollback was selected with confidence 0.813. The observed error rate was 30.00% with latency of 2.78 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.171."
2026-07-16T21:42:29.726089+00:00,Memory Pressure,0.0,17.3413,300.0,3.1852,0.0,1.0,Restart Service,0.873413,0.88006,0.92,0.93,0.900535,0.154393,1,0.030947,1,47.3366,1,1.0,1.0,0.0,Restart Service was selected with confidence 0.901. Injected memory was 300.00 MB and process memory usage was 17.34%.
2026-07-16T21:49:32.914484+00:00,CPU Resource Exhaustion,92.4,2.0919,0.0,17.0272,0.0,1.0,Scale Out,0.636,0.5936,0.95,0.89,0.751651,0.151688,1,0.036836,1,54.008,1,1.0,1.0,0.0,Scale Out was selected with confidence 0.752. CPU usage was 92.40% and latency was 17.03 ms. The confidence margin over Restart Service was 0.152.
2026-07-16T21:49:53.181849+00:00,Memory Pressure,0.0,17.3351,300.0,10.0552,0.0,1.0,Restart Service,0.873351,0.880013,0.92,0.93,0.900507,0.154415,1,0.045669,1,31.9759,1,1.0,1.0,0.0,Restart Service was selected with confidence 0.901. Injected memory was 300.00 MB and process memory usage was 17.34%.
2026-07-16T21:50:16.240661+00:00,Service Dependency Failure,0.0,2.0957,0.0,7.2529,60.0,0.0,Restart Dependency,0.9,1.0,0.94,0.9,0.934121,0.015364,1,0.040198,1,16.5784,1,0.0,1.0,1.0,"Restart Dependency was selected with confidence 0.934. Dependency availability was 0.00, error rate was 60.00%, and latency was 7.25 ms. The confidence margin over Circuit Breaker was 0.015."
2026-07-16T21:50:43.786729+00:00,Application Latency,0.0,2.0961,0.0,79.2763,50.0,1.0,Rollback,0.25,0.2,0.94,0.91,0.454763,0.037754,1,0.038636,1,10.9993,1,1.0,1.0,0.0,"Rollback was selected with confidence 0.455. Observed latency reached 79.28 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Restart Service was 0.038."
2026-07-16T21:51:06.858627+00:00,Application Error Injection,0.0,2.0961,0.0,77.9856,28.0,1.0,Rollback,0.675,0.66,0.95,0.92,0.789932,0.169777,1,0.056912,1,16.2956,1,0.65,1.0,0.35,"Rollback was selected with confidence 0.790. The observed error rate was 28.00% with latency of 77.99 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.170."
2026-07-16T21:51:54.119833+00:00,CPU Resource Exhaustion,90.5,2.0966,0.0,9.9122,0.0,1.0,Scale Out,0.6075,0.567,0.95,0.89,0.734617,0.14825,1,0.041009,1,46.357,1,1.0,1.0,0.0,Scale Out was selected with confidence 0.735. CPU usage was 90.50% and latency was 9.91 ms. The confidence margin over Restart Service was 0.148.
2026-07-16T21:52:14.393775+00:00,Memory Pressure,0.0,17.3399,300.0,10.4203,0.0,1.0,Restart Service,0.873399,0.880049,0.92,0.93,0.900529,0.154398,1,0.034889,1,31.0772,1,1.0,1.0,0.0,Restart Service was selected with confidence 0.901. Injected memory was 300.00 MB and process memory usage was 17.34%.
2026-07-16T21:52:37.442994+00:00,Service Dependency Failure,0.0,2.6091,0.0,7.5305,60.0,0.0,Restart Dependency,0.9,1.0,0.94,0.9,0.934121,0.015364,1,0.040617,1,10.2338,1,0.0,1.0,1.0,"Restart Dependency was selected with confidence 0.934. Dependency availability was 0.00, error rate was 60.00%, and latency was 7.53 ms. The confidence margin over Circuit Breaker was 0.015."
2026-07-16T21:53:04.983820+00:00,Application Latency,0.0,2.6095,0.0,82.6003,50.0,1.0,Rollback,0.25,0.2,0.94,0.91,0.454763,0.037754,1,0.037286,1,11.6554,1,1.0,1.0,0.0,"Rollback was selected with confidence 0.455. Observed latency reached 82.60 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Restart Service was 0.038."
2026-07-16T21:53:28.038441+00:00,Application Error Injection,0.0,2.6101,0.0,75.4817,34.0,1.0,Rollback,0.7875,0.78,0.95,0.92,0.855981,0.172603,1,0.173632,1,10.2625,1,0.575,1.0,0.425,"Rollback was selected with confidence 0.856. The observed error rate was 34.00% with latency of 75.48 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.173."
2026-07-16T21:53:50.143435+00:00,CPU Resource Exhaustion,90.5,2.6105,0.0,55.2061,0.0,1.0,Scale Out,0.6075,0.567,0.95,0.89,0.734617,0.14825,1,0.028674,1,56.6407,1,1.0,1.0,0.0,Scale Out was selected with confidence 0.735. CPU usage was 90.50% and latency was 55.21 ms. The confidence margin over Restart Service was 0.148.
2026-07-16T21:54:10.380506+00:00,Memory Pressure,0.0,17.8492,300.0,7.3213,0.0,1.0,Restart Service,0.878492,0.883869,0.92,0.93,0.902816,0.152531,1,0.041041,1,26.8387,1,1.0,1.0,0.0,Restart Service was selected with confidence 0.903. Injected memory was 300.00 MB and process memory usage was 17.85%.
2026-07-16T21:54:33.430971+00:00,Service Dependency Failure,0.0,2.6111,0.0,7.3131,60.0,0.0,Restart Dependency,0.9,1.0,0.94,0.9,0.934121,0.015364,1,0.060865,1,10.6121,1,0.0,1.0,1.0,"Restart Dependency was selected with confidence 0.934. Dependency availability was 0.00, error rate was 60.00%, and latency was 7.31 ms. The confidence margin over Circuit Breaker was 0.015."
2026-07-16T21:55:00.966002+00:00,Application Latency,0.0,2.6113,0.0,82.8346,50.0,1.0,Rollback,0.25,0.2,0.94,0.91,0.454763,0.037754,1,0.033198,1,10.1305,1,1.0,1.0,0.0,"Rollback was selected with confidence 0.455. Observed latency reached 82.83 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Restart Service was 0.038."
2026-07-16T21:55:24.038576+00:00,Application Error Injection,0.0,2.6115,0.0,75.7955,28.0,1.0,Rollback,0.675,0.66,0.95,0.92,0.789932,0.169777,1,0.035386,1,29.7499,1,0.65,1.0,0.35,"Rollback was selected with confidence 0.790. The observed error rate was 28.00% with latency of 75.80 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.170."
2026-07-16T21:55:36.560778+00:00,Memory Pressure,89.5,3.1191,0.0,55.5492,0.0,1.0,Do Nothing,0.844046,1.0,0.35,0.4,0.586305,0.391257,0,0.032664,1,33.7281,1,1.0,1.0,0.0,Do Nothing was selected with confidence 0.586. Injected memory was 0.00 MB and process memory usage was 3.12%.
2026-07-16T21:55:46.139853+00:00,CPU Resource Exhaustion,94.4,3.1209,0.0,42.6089,0.0,1.0,Scale Out,0.666,0.6216,0.95,0.89,0.769174,0.155224,1,0.041818,1,60.4414,1,1.0,1.0,0.0,Scale Out was selected with confidence 0.769. CPU usage was 94.40% and latency was 42.61 ms. The confidence margin over Restart Service was 0.155.
2026-07-16T21:56:06.382734+00:00,Memory Pressure,0.0,17.8514,300.0,8.3702,0.0,1.0,Restart Service,0.878514,0.883885,0.92,0.93,0.902826,0.152523,1,0.030174,1,28.8326,1,1.0,1.0,0.0,Restart Service was selected with confidence 0.903. Injected memory was 300.00 MB and process memory usage was 17.85%.
2026-07-16T21:56:29.421557+00:00,Service Dependency Failure,0.0,2.6135,0.0,9.0344,60.0,0.0,Restart Dependency,0.9,1.0,0.94,0.9,0.934121,0.015364,1,0.042846,1,10.0898,1,0.0,1.0,1.0,"Restart Dependency was selected with confidence 0.934. Dependency availability was 0.00, error rate was 60.00%, and latency was 9.03 ms. The confidence margin over Circuit Breaker was 0.015."
2026-07-16T21:56:56.964042+00:00,Application Latency,0.0,2.6135,0.0,82.3876,50.0,1.0,Rollback,0.25,0.2,0.94,0.91,0.454763,0.037754,1,0.033284,1,9.2033,1,1.0,1.0,0.0,"Rollback was selected with confidence 0.455. Observed latency reached 82.39 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Restart Service was 0.038."
2026-07-16T21:57:20.011780+00:00,Application Error Injection,0.0,2.6135,0.0,75.4169,29.0,1.0,Rollback,0.69375,0.68,0.95,0.92,0.80132,0.170187,1,0.033859,1,14.8595,1,0.6375,1.0,0.3625,"Rollback was selected with confidence 0.801. The observed error rate was 29.00% with latency of 75.42 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.170."
2026-07-16T21:57:42.096281+00:00,CPU Resource Exhaustion,91.7,2.6135,0.0,55.1904,0.0,1.0,Scale Out,0.6255,0.5838,0.95,0.89,0.74542,0.15043,1,0.255888,1,42.7203,1,1.0,1.0,0.0,Scale Out was selected with confidence 0.745. CPU usage was 91.70% and latency was 55.19 ms. The confidence margin over Restart Service was 0.150.
2026-07-16T21:58:02.391356+00:00,Memory Pressure,0.0,17.8514,300.0,7.0908,0.0,1.0,Restart Service,0.878514,0.883885,0.92,0.93,0.902826,0.152523,1,0.033084,1,25.3881,1,1.0,1.0,0.0,Restart Service was selected with confidence 0.903. Injected memory was 300.00 MB and process memory usage was 17.85%.
2026-07-16T21:58:25.427592+00:00,Service Dependency Failure,0.0,2.6133,0.0,7.0,60.0,0.0,Restart Dependency,0.9,1.0,0.94,0.9,0.934121,0.015364,1,0.147167,1,9.173,1,0.0,1.0,1.0,"Restart Dependency was selected with confidence 0.934. Dependency availability was 0.00, error rate was 60.00%, and latency was 7.00 ms. The confidence margin over Circuit Breaker was 0.015."
2026-07-16T21:58:52.967478+00:00,Application Latency,0.0,2.6135,0.0,82.405,50.0,1.0,Rollback,0.25,0.2,0.94,0.91,0.454763,0.037754,1,0.033888,1,10.5887,1,1.0,1.0,0.0,"Rollback was selected with confidence 0.455. Observed latency reached 82.41 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Restart Service was 0.038."
2026-07-16T21:59:16.004231+00:00,Application Error Injection,0.0,2.6135,0.0,75.2809,31.0,1.0,Rollback,0.73125,0.72,0.95,0.92,0.823621,0.171088,1,0.047432,1,9.3376,1,0.6125,1.0,0.3875,"Rollback was selected with confidence 0.824. The observed error rate was 31.00% with latency of 75.28 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.171."
2026-07-16T21:59:38.107780+00:00,CPU Resource Exhaustion,92.5,2.6135,0.0,55.0917,0.0,1.0,Scale Out,0.6375,0.595,0.95,0.89,0.752537,0.151866,1,0.029069,1,50.8518,1,1.0,1.0,0.0,Scale Out was selected with confidence 0.753. CPU usage was 92.50% and latency was 55.09 ms. The confidence margin over Restart Service was 0.152.
2026-07-16T21:59:58.338290+00:00,Memory Pressure,0.0,17.8514,300.0,7.0673,0.0,1.0,Restart Service,0.878514,0.883885,0.92,0.93,0.902826,0.152523,1,0.029126,1,24.2233,1,1.0,1.0,0.0,Restart Service was selected with confidence 0.903. Injected memory was 300.00 MB and process memory usage was 17.85%.
2026-07-16T22:00:21.400574+00:00,Service Dependency Failure,0.0,2.6133,0.0,7.2003,60.0,0.0,Restart Dependency,0.9,1.0,0.94,0.9,0.934121,0.015364,1,0.04152,1,13.7105,1,0.0,1.0,1.0,"Restart Dependency was selected with confidence 0.934. Dependency availability was 0.00, error rate was 60.00%, and latency was 7.20 ms. The confidence margin over Circuit Breaker was 0.015."
